 # Dv [km/s]	     dx [km]	     dy [km]	     dz [km]	     dr [km]	  dvx [km/s]	  dvy [km/s]	  dvz [km/s]	   dv [km/s]	e_los_2 [km]	e_los_inf [km]	      reward
   0.0049340	   0.0001024	  -0.0003210	   0.0001606	   0.0003732	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0328936
   0.0065869	   0.0000466	   0.0000362	   0.0000763	   0.0000965	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0439129
   0.0074510	   0.0001888	   0.0000369	   0.0000306	   0.0001948	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0496734
   0.0071392	   0.0004363	  -0.0002539	  -0.0001675	   0.0005318	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0476267
   0.0058230	  -0.0000959	   0.0003585	   0.0004259	   0.0005649	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0388850
   0.0051123	  -0.0001949	  -0.0003307	   0.0001252	   0.0004037	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0340821
   0.0048308	  -0.0001383	   0.0001603	   0.0000179	   0.0002125	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0322053
   0.0073864	  -0.0000587	  -0.0000123	   0.0001935	   0.0002025	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0492424
   0.0066876	  -0.0001290	   0.0000066	  -0.0007193	   0.0007308	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0448147
   0.0057038	   0.0000157	   0.0000477	   0.0002068	   0.0002129	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0380250
   0.0043901	   0.0004081	   0.0001623	   0.0002372	   0.0004991	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0292672
   0.0064092	  -0.0003601	   0.0001275	   0.0001501	   0.0004105	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0427279
   0.0044318	  -0.0004339	   0.0004419	   0.0003964	   0.0007353	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0297807
   0.0057004	  -0.0003657	   0.0000548	   0.0002483	   0.0004454	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0380028
   0.0048715	  -0.0002423	  -0.0002588	   0.0001611	   0.0003893	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0324764
   0.0081447	  -0.0002343	  -0.0000493	   0.0001032	   0.0002607	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0542982
   0.0049779	   0.0000840	  -0.0002238	   0.0003665	   0.0004376	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0331863
   0.0074331	   0.0002897	  -0.0003821	  -0.0000323	   0.0004806	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0495539
   0.0062651	  -0.0001482	   0.0003557	   0.0000830	   0.0003942	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0417676
   0.0053427	   0.0000147	   0.0001780	   0.0001019	   0.0002056	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0356182
   0.0056232	   0.0002509	  -0.0003058	   0.0001273	   0.0004156	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0374880
   0.0061267	   0.0003770	  -0.0000185	   0.0001069	   0.0003923	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0408449
   0.0078664	  -0.0000623	  -0.0000355	  -0.0000902	   0.0001153	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0524428
   0.0044139	  -0.0003204	   0.0004369	   0.0002327	   0.0005896	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0295159
   0.0054633	  -0.0001256	   0.0001345	   0.0001741	   0.0002533	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0364222
   0.0054257	   0.0000007	   0.0001174	  -0.0001815	   0.0002161	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0361716
   0.0049296	  -0.0002832	  -0.0001509	   0.0001168	   0.0003415	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0328641
   0.0052350	   0.0001220	   0.0001451	  -0.0000366	   0.0001930	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0349001
   0.0058926	   0.0000781	   0.0003126	   0.0002089	   0.0003840	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0392843
   0.0045988	  -0.0003898	   0.0003204	   0.0000759	   0.0005103	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0306691
   0.0051872	  -0.0004446	  -0.0002282	  -0.0001760	   0.0005298	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0346111
   0.0054823	  -0.0002980	  -0.0003946	   0.0000435	   0.0004964	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0365488
   0.0048330	  -0.0004551	  -0.0000542	   0.0000126	   0.0004585	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0322197
   0.0053793	  -0.0005601	   0.0004399	   0.0002221	   0.0007460	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0361079
   0.0049517	   0.0002242	   0.0002582	   0.0002234	   0.0004084	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0330113
   0.0054351	  -0.0001620	   0.0000635	  -0.0001720	   0.0002446	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0362338
   0.0061803	   0.0003205	  -0.0003170	   0.0001613	   0.0004787	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0412023
   0.0051497	   0.0000186	  -0.0004936	   0.0001185	   0.0005080	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0343393
   0.0080979	  -0.0002816	  -0.0001308	   0.0001759	   0.0003568	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0539860
   0.0052933	   0.0000697	   0.0000372	  -0.0001910	   0.0002067	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0352888
   0.0089455	   0.0003095	   0.0002200	  -0.0002424	   0.0004505	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0596368
   0.0043818	   0.0002377	  -0.0002891	   0.0001127	   0.0003909	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0292117
   0.0042520	  -0.0003645	   0.0002907	   0.0000982	   0.0004765	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0283467
   0.0063663	   0.0002000	   0.0002956	  -0.0004081	   0.0005422	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0424843
   0.0062022	  -0.0001986	   0.0000169	   0.0000368	   0.0002027	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0413482
   0.0052020	  -0.0004386	  -0.0004406	   0.0000571	   0.0006244	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0348045
   0.0046019	  -0.0000203	  -0.0000433	   0.0003761	   0.0003792	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0306795
   0.0051189	   0.0000923	   0.0002357	  -0.0001746	   0.0003075	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0341263
   0.0073435	  -0.0003670	  -0.0001854	  -0.0003693	   0.0005527	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0490095
   0.0052198	  -0.0003871	  -0.0002335	   0.0002269	   0.0005058	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0348047
   0.0049098	  -0.0004066	  -0.0004231	  -0.0000183	   0.0005871	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0328189
   0.0052372	   0.0000198	   0.0002342	  -0.0001399	   0.0002735	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0349148
   0.0072016	  -0.0001032	   0.0004068	  -0.0000705	   0.0004256	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0480106
   0.0050527	  -0.0000310	   0.0000916	  -0.0001709	   0.0001964	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0336846
   0.0071293	  -0.0002466	  -0.0002532	   0.0000179	   0.0003539	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0475284
   0.0073566	   0.0003800	  -0.0002365	   0.0002151	   0.0004966	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0490441
   0.0082053	   0.0004882	   0.0002613	   0.0000125	   0.0005538	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0547559
   0.0056931	  -0.0001522	   0.0002908	  -0.0001352	   0.0003550	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0379539
   0.0060467	  -0.0003880	  -0.0003399	   0.0001628	   0.0005409	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0403519
   0.0044917	  -0.0000033	  -0.0000234	   0.0002767	   0.0002777	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0299444
   0.0050220	   0.0003205	  -0.0003632	   0.0002013	   0.0005246	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0335045
   0.0056462	   0.0003332	   0.0000116	   0.0001917	   0.0003846	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0376410
   0.0068672	   0.0001499	  -0.0003063	  -0.0001492	   0.0003722	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0457814
   0.0047135	  -0.0000626	  -0.0001245	   0.0000117	   0.0001399	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0314233
   0.0069205	  -0.0002744	  -0.0002250	   0.0002135	   0.0004141	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0461369
   0.0081844	   0.0005139	   0.0001167	  -0.0000245	   0.0005276	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0545903
   0.0055024	   0.0000591	  -0.0002539	   0.0001212	   0.0002875	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0366827
   0.0056419	  -0.0003312	  -0.0001442	   0.0001165	   0.0003795	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0376124
   0.0052227	   0.0003173	   0.0000644	  -0.0003017	   0.0004425	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0348177
   0.0053830	   0.0000532	  -0.0004899	  -0.0000302	   0.0004937	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0358863
   0.0082104	  -0.0001244	  -0.0001284	  -0.0000938	   0.0002019	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0547361
   0.0059478	  -0.0004248	  -0.0000509	   0.0002224	   0.0004822	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0396517
   0.0075898	   0.0004011	   0.0000704	   0.0001465	   0.0004328	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0505985
   0.0051859	  -0.0001960	   0.0001058	   0.0001823	   0.0002879	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0345728
   0.0061357	  -0.0004062	   0.0008120	   0.0001137	   0.0009150	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0413199
   0.0054313	  -0.0000274	  -0.0000072	   0.0001690	   0.0001714	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0362088
   0.0050228	  -0.0002207	  -0.0003835	   0.0001834	   0.0004790	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0334856
   0.0044223	  -0.0004612	   0.0001240	   0.0001676	   0.0005062	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0294882
   0.0059808	   0.0000517	   0.0001228	   0.0000156	   0.0001341	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0398717
   0.0052717	  -0.0004087	  -0.0004376	   0.0001819	   0.0006258	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0352702
   0.0051340	   0.0001056	   0.0001209	  -0.0000888	   0.0001834	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0342264
   0.0074005	   0.0002836	   0.0001474	   0.0001506	   0.0003533	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0493369
   0.0069867	  -0.0002966	   0.0001667	   0.0002183	   0.0004043	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0465778
   0.0062282	  -0.0003281	  -0.0000808	  -0.0004616	   0.0005721	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0415933
   0.0050432	   0.0000443	  -0.0004412	   0.0003774	   0.0005823	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0337035
   0.0051688	   0.0003237	  -0.0002890	   0.0000887	   0.0004429	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0344586
   0.0053934	  -0.0002123	  -0.0002485	   0.0001180	   0.0003474	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0359559
   0.0076479	  -0.0001789	  -0.0002680	  -0.0004543	   0.0005569	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0510432
   0.0045311	  -0.0003066	   0.0001475	   0.0000064	   0.0003403	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0302074
   0.0069743	   0.0003620	  -0.0001647	   0.0001356	   0.0004202	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0464954
   0.0081726	   0.0002679	   0.0001294	   0.0002017	   0.0003595	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0544840
   0.0087961	   0.0000919	  -0.0001787	  -0.0002636	   0.0003315	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0586409
   0.0042794	   0.0001650	   0.0002764	   0.0001733	   0.0003656	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0285293
   0.0079250	   0.0003818	   0.0000418	  -0.0000098	   0.0003842	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0528333
   0.0052614	   0.0002513	  -0.0000663	  -0.0000358	   0.0002624	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0350759
   0.0090256	   0.0000924	  -0.0002034	  -0.0003768	   0.0004380	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0601709
   0.0065304	  -0.0000441	   0.0004976	  -0.0000067	   0.0004996	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0435363
   0.0059307	   0.0001433	   0.0006129	  -0.0005043	   0.0008065	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0398446
   0.0048316	   0.0002329	  -0.0004295	   0.0000402	   0.0004902	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0322107
   0.0057698	  -0.0000190	  -0.0000100	   0.0001844	   0.0001856	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0384653
   0.0076286	  -0.0000997	  -0.0001173	   0.0000914	   0.0001790	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0508574
   0.0048162	  -0.0004417	  -0.0003862	   0.0001904	   0.0006168	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0322246
   0.0055394	  -0.0004680	  -0.0002636	  -0.0000170	   0.0005374	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0369664
   0.0056002	   0.0000069	   0.0002600	  -0.0003102	   0.0004049	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0373348
   0.0054571	  -0.0004589	   0.0004154	  -0.0000098	   0.0006191	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0364996
   0.0054886	   0.0000010	  -0.0004424	   0.0000209	   0.0004429	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0365909
   0.0054156	   0.0000223	   0.0001439	  -0.0002252	   0.0002681	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0361039
   0.0076555	  -0.0003789	  -0.0002556	   0.0001741	   0.0004891	  -0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0510369
   0.0073277	  -0.0005357	   0.0000943	  -0.0005804	   0.0007954	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0491466
   0.0076644	   0.0000880	  -0.0002761	   0.0001434	   0.0003233	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0510958
   0.0049235	  -0.0002124	   0.0002277	   0.0001345	   0.0003392	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0328230
   0.0050078	  -0.0005113	  -0.0000886	   0.0000537	   0.0005217	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0334072
   0.0087658	  -0.0002716	  -0.0001052	   0.0000713	   0.0002999	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0584389
   0.0081307	   0.0002242	  -0.0000419	   0.0001537	   0.0002751	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0542045
   0.0045603	   0.0000536	   0.0005052	   0.0001362	   0.0005260	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0304282
   0.0059041	   0.0000908	  -0.0001311	   0.0001520	   0.0002203	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0393610
   0.0048596	   0.0000088	  -0.0000015	   0.0003390	   0.0003391	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0323973
   0.0083583	   0.0002154	  -0.0001769	  -0.0000283	   0.0002801	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0557219
   0.0059029	  -0.0000391	  -0.0000008	   0.0001777	   0.0001820	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0393529
   0.0062778	  -0.0000556	  -0.0002595	  -0.0000289	   0.0002670	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0418522
   0.0062383	   0.0000535	  -0.0002440	  -0.0001671	   0.0003006	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0415890
   0.0046277	  -0.0003366	   0.0001386	   0.0002483	   0.0004407	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0308512
   0.0067651	   0.0001832	   0.0000563	   0.0001831	   0.0002650	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0451006
   0.0069269	   0.0000412	   0.0002378	   0.0001213	   0.0002702	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0461794
   0.0083548	  -0.0000079	  -0.0000817	   0.0001579	   0.0001779	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0556984
   0.0064146	   0.0001160	   0.0003565	  -0.0000396	   0.0003770	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0427641
   0.0049107	   0.0002017	  -0.0003117	   0.0000661	   0.0003771	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0327381
   0.0045769	   0.0001223	   0.0001354	   0.0001987	   0.0002698	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0305124
   0.0049540	  -0.0002273	  -0.0002763	  -0.0000493	   0.0003612	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0330268
   0.0059435	   0.0002421	  -0.0001292	  -0.0000090	   0.0002745	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0396234
   0.0049041	  -0.0004208	   0.0000528	   0.0001445	   0.0004481	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0326943
   0.0049136	  -0.0004289	   0.0001144	   0.0000629	   0.0004483	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0327573
   0.0048051	  -0.0001692	   0.0001902	  -0.0000201	   0.0002553	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0320338
   0.0072696	   0.0003651	   0.0001540	  -0.0001127	   0.0004120	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0484639
   0.0046449	  -0.0003017	  -0.0000652	   0.0001752	   0.0003549	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0309661
   0.0047145	  -0.0003011	   0.0001918	   0.0000765	   0.0003652	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0314301
   0.0056683	  -0.0002091	   0.0007742	  -0.0002603	   0.0008431	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0381319
   0.0053672	   0.0000690	  -0.0005857	  -0.0002819	   0.0006537	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0359348
   0.0047932	   0.0000920	   0.0002028	   0.0001528	   0.0002701	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0319545
   0.0051609	   0.0000135	  -0.0000235	   0.0001918	   0.0001937	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0344057
   0.0049474	  -0.0001703	   0.0000582	   0.0000160	   0.0001806	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0329825
   0.0047170	  -0.0005902	   0.0006206	   0.0001595	   0.0008711	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0318179
   0.0073812	   0.0000027	  -0.0003217	   0.0001528	   0.0003561	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0492078
   0.0056452	   0.0003793	  -0.0000671	   0.0000249	   0.0003860	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0376345
   0.0067555	   0.0000756	  -0.0000382	   0.0001434	   0.0001665	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0450370
   0.0046165	  -0.0005881	   0.0005453	  -0.0001612	   0.0008180	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0310949
   0.0048062	  -0.0000840	  -0.0001168	   0.0002557	   0.0002934	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0320413
   0.0065039	  -0.0002392	   0.0004496	   0.0000179	   0.0005096	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0433693
   0.0059397	   0.0001660	   0.0001534	  -0.0002956	   0.0003721	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0395978
   0.0049962	  -0.0001423	   0.0001462	   0.0001721	   0.0002669	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0333083
   0.0050660	   0.0000078	  -0.0001198	  -0.0001839	   0.0002196	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0337734
   0.0051142	  -0.0000525	  -0.0000426	   0.0000554	   0.0000874	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0340945
   0.0067020	   0.0002578	  -0.0003819	  -0.0002584	   0.0005283	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0447081
   0.0073294	  -0.0002440	   0.0001737	  -0.0006225	   0.0006908	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0490534
   0.0083014	  -0.0000064	  -0.0001835	  -0.0000688	   0.0001961	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0553424
   0.0058378	  -0.0001406	   0.0007736	  -0.0004739	   0.0009180	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0393368
   0.0078417	   0.0002690	   0.0000786	  -0.0000870	   0.0002934	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0522780
   0.0050889	  -0.0000144	   0.0001528	   0.0001349	   0.0002043	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0339260
   0.0054983	   0.0000169	  -0.0002880	   0.0001363	   0.0003191	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0366555
   0.0058517	  -0.0002484	   0.0002678	  -0.0001310	   0.0003880	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0390115
